"Scenario","Attribute","Commodity","Process","Period","Value"
"Kea","VAR_Cap","-","AHORT-MoTP-Mob-Uti-_DSL00","2030","0.138240"
"Kea","VAR_Cap","-","AHORT-MoTP-Mob-Uti-_DSL00","2035","0.069120"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2025","0.021305"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2030","0.021305"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2035","0.021305"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2040","0.018858"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2045","0.018113"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2050","0.018113"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2055","0.018113"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor-ELC","2060","0.017070"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor_DSL00","2018","0.037184"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor_DSL00","2025","0.024170"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor_DSL00","2030","0.014874"
"Kea","VAR_Cap","-","AHORT-MoTP-Stat-Motor_DSL00","2035","0.005578"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2025","0.000418"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2030","0.000418"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2035","0.000421"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2040","0.000424"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2045","0.000425"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2050","0.000424"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2055","0.000422"
"Kea","VAR_Cap","-","AINDC-LIG--ELC","2060","0.000419"
"Kea","VAR_Cap","-","AINDC-LIG-LT_ELC00","2018","0.000405"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2025","0.201325"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2030","0.221033"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2035","0.221033"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2040","0.221033"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2045","0.138225"
"Kea","VAR_Cap","-","AINDC-SH-Boiler-WOD","2050","0.019708"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_COA00","2018","0.173605"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_COA00","2025","0.124995"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_COA00","2030","0.090274"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_COA00","2035","0.055553"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_COA00","2040","0.020833"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_DSL00","2018","0.023210"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_DSL00","2025","0.016711"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_DSL00","2030","0.012069"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_DSL00","2035","0.007427"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_DSL00","2040","0.002785"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_NGA00","2018","0.136644"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_NGA00","2025","0.098384"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_NGA00","2030","0.071055"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_NGA00","2035","0.043726"
"Kea","VAR_Cap","-","AINDC-SH-Boiler_NGA00","2040","0.016397"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2018","0.014725"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2025","0.013694"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2030","0.012958"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2035","0.012222"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2040","0.011485"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2045","0.010749"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2050","0.010013"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2055","0.009277"
"Kea","VAR_Cap","-","AINDC-SH-DH_GEO00","2060","0.008540"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2025","0.111674"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2030","0.111674"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2035","0.111674"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2040","0.111584"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2045","0.188595"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2050","0.300076"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2055","0.315656"
"Kea","VAR_Cap","-","AINDC-SH-HP-ELC","2060","0.303573"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2025","0.026245"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2030","0.042710"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2035","0.060148"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2040","0.067093"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2045","0.058579"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2050","0.051145"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2055","0.044655"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD-ELC","2060","0.038988"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD_ELC00","2018","0.029006"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD_ELC00","2025","0.018854"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD_ELC00","2030","0.011603"
"Kea","VAR_Cap","-","ALIVE-IRG-IrgVSD_ELC00","2035","0.004351"
"Kea","VAR_Cap","-","ALIVE-IRG-Irg_ELC00","2018","0.073279"
"Kea","VAR_Cap","-","ALIVE-IRG-Irg_ELC00","2025","0.047632"
"Kea","VAR_Cap","-","ALIVE-IRG-Irg_ELC00","2030","0.029312"
"Kea","VAR_Cap","-","ALIVE-IRG-Irg_ELC00","2035","0.010992"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2025","0.007674"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2030","0.007674"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2035","0.006848"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2040","0.006378"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2045","0.006378"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2050","0.005379"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2055","0.004940"
"Kea","VAR_Cap","-","ALIVE-LIG--ELC","2060","0.004536"
"Kea","VAR_Cap","-","ALIVE-LIG-LT_ELC00","2018","0.008063"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2025","0.139049"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2030","0.130392"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2035","0.120127"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2040","0.109112"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2045","0.097708"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2050","0.087496"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2055","0.078351"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike--ELC","2060","0.070162"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike-_PET00","2018","0.151420"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Bike-_PET00","2025","0.045426"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2025","0.162639"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2030","0.261480"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2035","0.261480"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2040","0.250740"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2045","0.156257"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--DSL","2050","0.042450"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2035","0.102567"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2040","0.212689"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2045","0.258735"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2050","0.329169"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2055","0.332779"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr--ELC","2060","0.297998"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr-_DSL00","2018","0.563374"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr-_DSL00","2025","0.384118"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr-_DSL00","2030","0.256079"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-MTr-_DSL00","2035","0.128039"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--DSL","2025","0.916609"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--DSL","2030","1.509796"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--DSL","2035","1.354036"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--DSL","2040","0.593187"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--ELC","2035","0.257714"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--ELC","2040","0.257714"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--ELC","2045","0.257714"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2035","0.199972"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2040","0.794700"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2045","1.215894"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2050","1.319592"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2055","1.181674"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac--H2R","2060","1.058170"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac-_DSL00","2018","2.250560"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac-_DSL00","2025","1.200299"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Trac-_DSL00","2030","0.450112"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2025","0.063685"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2030","0.083866"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2035","0.083866"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2040","0.079480"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2045","0.042455"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--DSL","2050","0.008667"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2025","0.002730"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2030","0.022911"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2035","0.064795"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2040","0.109764"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2045","0.127010"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2050","0.143086"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2055","0.135892"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti--ELC","2060","0.121689"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti-_DSL00","2018","0.258814"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti-_DSL00","2025","0.176464"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti-_DSL00","2030","0.117643"
"Kea","VAR_Cap","-","ALIVE-MoTP-Mob-Uti-_DSL00","2035","0.058821"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn","2025","0.144163"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn","2030","0.144163"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn","2035","0.144163"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn","2040","0.144163"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn","2045","0.144163"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn15","2018","0.665624"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn15","2025","0.371234"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn15","2030","0.149624"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn15","2035","0.149624"
"Kea","VAR_Cap","-","ALU-PH-FURN-ELC-Furn15","2040","0.149624"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2030","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2035","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2040","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2045","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2050","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2055","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Motor","2060","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Mtr15","2018","0.067000"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-Mtr15","2025","0.020100"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2025","0.026227"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2030","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2035","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2040","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2045","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2050","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2055","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-ELC-VSD-Mtr","2060","0.013527"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-NGA-Pump15","2018","0.007000"
"Kea","VAR_Cap","-","CHMCL-MoTP-Stat-NGA-Pump15","2025","0.002100"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-ELC-Heater15","2018","0.016246"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2025","0.008180"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2030","0.006700"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2035","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2040","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2045","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2050","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2055","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner","2060","0.006638"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner15","2018","0.009000"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner15","2025","0.004154"
"Kea","VAR_Cap","-","CHMCL-PH-DirH-NGA-Burner15","2030","0.000692"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-ELC-Furn","2050","0.000874"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-ELC-Furn","2055","0.000874"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-ELC-Furn","2060","0.000874"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-FOL-Furn15","2018","0.005070"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-FOL-Furn15","2025","0.003950"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-FOL-Furn15","2030","0.003150"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-FOL-Furn15","2035","0.002350"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-FOL-Furn15","2040","0.001550"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn","2045","0.002449"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn","2050","0.002449"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn","2055","0.002449"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn","2060","0.002449"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2018","0.011593"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2025","0.016610"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2030","0.014810"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2035","0.013010"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2040","0.011210"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-NGA-Furn15","2045","0.001658"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2025","0.001499"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2030","0.001499"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2035","0.001499"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2040","0.001499"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2045","0.001049"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2050","0.001049"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2055","0.001049"
"Kea","VAR_Cap","-","CHMCL-PH-FURN-WOD-Furn","2060","0.001049"
"Kea","VAR_Cap","-","CHMCL-PH-REFRM-NGA-REFRM15","2018","0.096000"
"Kea","VAR_Cap","-","CHMCL-PH-REFRM-NGA-REFRM15","2025","0.069120"
"Kea","VAR_Cap","-","CHMCL-PH-REFRM-NGA-REFRM15","2030","0.049920"
"Kea","VAR_Cap","-","CHMCL-PH-REFRM-NGA-REFRM15","2035","0.030720"
"Kea","VAR_Cap","-","CHMCL-PH-REFRM-NGA-REFRM15","2040","0.011520"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-FOL-BLR15","2018","0.013000"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-FOL-BLR15","2025","0.009360"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-FOL-BLR15","2030","0.006760"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-FOL-BLR15","2035","0.004160"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-FOL-BLR15","2040","0.001560"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-BLR15","2018","0.289000"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-BLR15","2025","0.208080"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-BLR15","2030","0.150280"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-BLR15","2035","0.092480"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-BLR15","2040","0.034680"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-Boiler","2045","0.005885"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-Boiler","2050","0.005885"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-Boiler","2055","0.005885"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-NGA-Boiler","2060","0.005885"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-WOD-Boiler","2045","0.023540"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-WOD-Boiler","2050","0.023540"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-WOD-Boiler","2055","0.023540"
"Kea","VAR_Cap","-","CHMCL-PH-STM_HW-WOD-Boiler","2060","0.023540"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_Off15","2018","0.406000"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_Off15","2025","0.276670"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_Off15","2030","0.175170"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_Off15","2035","0.073670"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_Off15","2040","0.002809"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2025","0.138280"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2030","0.253029"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2035","0.394916"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2040","0.516719"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2045","0.570844"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2050","0.623776"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2055","0.681617"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-DSL-ICE_ofrd","2060","0.744821"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_Off15","2018","0.023000"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_Off15","2025","0.028017"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_Off15","2030","0.022267"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_Off15","2035","0.016517"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_Off15","2040","0.002874"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2025","0.016193"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2030","0.016684"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2035","0.017966"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2040","0.019348"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2045","0.021142"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2050","0.023102"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2055","0.025245"
"Kea","VAR_Cap","-","CNST-MoTP-Mob-NGA-ICE_ofrd","2060","0.027585"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-DSL-St_ngn15","2018","0.011000"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-DSL-St_ngn15","2025","0.007150"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-DSL-St_ngn15","2030","0.004400"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-DSL-St_ngn15","2035","0.001650"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2025","0.013224"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2030","0.023675"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2035","0.025495"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2040","0.027454"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2045","0.030001"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2050","0.032785"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2055","0.035823"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Motor","2060","0.039146"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Mtr15","2018","0.033000"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-Mtr15","2025","0.009900"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2025","0.022977"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2030","0.023675"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2035","0.025495"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2040","0.027454"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2045","0.030001"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2050","0.032785"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2055","0.035823"
"Kea","VAR_Cap","-","CNST-MoTP-Stat-ELC-VSD-Mtr","2060","0.039146"
"Kea","VAR_Cap","-","CT_COILBDS","2045","0.002093"
"Kea","VAR_Cap","-","CT_COILBDS","2050","0.002093"
"Kea","VAR_Cap","-","CT_COILBDS","2055","0.002489"
"Kea","VAR_Cap","-","CT_COILBDS","2060","0.002903"
"Kea","VAR_Cap","-","CT_CWODDID","2045","0.659899"
"Kea","VAR_Cap","-","CT_CWODDID","2050","0.713464"
"Kea","VAR_Cap","-","CT_CWODDID","2055","0.713464"
"Kea","VAR_Cap","-","CT_CWODDID","2060","0.713464"
"Kea","VAR_Cap","-","CT_CWODPLT","2025","0.001570"
"Kea","VAR_Cap","-","CT_CWODPLT","2030","0.007185"
"Kea","VAR_Cap","-","CT_CWODPLT","2035","0.011668"
"Kea","VAR_Cap","-","CT_CWODPLT","2040","0.012821"
"Kea","VAR_Cap","-","CT_CWODPLT","2045","0.016358"
"Kea","VAR_Cap","-","CT_CWODPLT","2050","0.021579"
"Kea","VAR_Cap","-","CT_CWODPLT","2055","0.022409"
"Kea","VAR_Cap","-","CT_CWODPLT","2060","0.021888"
"Kea","VAR_Cap","-","C_EDU-LT_FLU-ELC00","2018","0.009676"
"Kea","VAR_Cap","-","C_EDU-LT_INC-ELC00","2018","0.000013"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2025","0.408327"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2030","0.458559"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2035","0.515467"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2040","0.555648"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2045","0.572435"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2050","0.586201"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2055","0.598295"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC","2060","0.609437"
"Kea","VAR_Cap","-","C_EDU-LT_LED-ELC00","2018","0.003982"
