STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,SCENARIO_POPPR_NAT_008,Scenario,YEAR_POPPR_NAT_008,Year,MEASURE_POPPR_NAT_008,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2033,2033,NATINC,,27000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2033,2033,NETMIG,,90700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2033,2033,TOTPOP,,6004300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2034,2034,BTH,,70300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2034,2034,DTH,,45900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2034,2034,NATINC,,27000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2034,2034,NETMIG,,91000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2034,2034,TOTPOP,,6076400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2035,2035,BTH,,71000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2035,2035,DTH,,47000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2035,2035,NATINC,,26600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2035,2035,NETMIG,,91200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2035,2035,TOTPOP,,6138700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2036,2036,BTH,,71700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2036,2036,DTH,,48000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2036,2036,NATINC,,26300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2036,2036,NETMIG,,91500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2036,2036,TOTPOP,,6208900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2037,2037,BTH,,72700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2037,2037,DTH,,49200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2037,2037,NATINC,,26500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2037,2037,NETMIG,,91700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2037,2037,TOTPOP,,6274500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2038,2038,BTH,,73800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2038,2038,DTH,,50300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2038,2038,NATINC,,26400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2038,2038,NETMIG,,92000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2038,2038,TOTPOP,,6343300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2039,2039,BTH,,74800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2039,2039,DTH,,51400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2039,2039,NATINC,,26700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2039,2039,NETMIG,,92200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2039,2039,TOTPOP,,6424000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2040,2040,BTH,,75800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2040,2040,DTH,,52300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2040,2040,NATINC,,26900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2040,2040,NETMIG,,92500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2040,2040,TOTPOP,,6487600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2041,2041,BTH,,76800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2041,2041,DTH,,53300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2041,2041,NATINC,,26800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2041,2041,NETMIG,,92700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2041,2041,TOTPOP,,6547600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2042,2042,BTH,,77600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2042,2042,DTH,,54500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2042,2042,NATINC,,26100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2042,2042,NETMIG,,93000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2042,2042,TOTPOP,,6626200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2043,2043,BTH,,78200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2043,2043,DTH,,55400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2043,2043,NATINC,,26300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2043,2043,NETMIG,,93200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2043,2043,TOTPOP,,6692700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2044,2044,BTH,,79300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2044,2044,DTH,,56200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2044,2044,NATINC,,26300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2044,2044,NETMIG,,93500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2044,2044,TOTPOP,,6752300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2045,2045,BTH,,80100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2045,2045,DTH,,57000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2045,2045,NATINC,,26500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2045,2045,NETMIG,,93700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2045,2045,TOTPOP,,6819800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2046,2046,BTH,,80800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2046,2046,DTH,,58100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2046,2046,NATINC,,26000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2046,2046,NETMIG,,94000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2046,2046,TOTPOP,,6888200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2047,2047,BTH,,80900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2047,2047,DTH,,58900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2047,2047,NATINC,,25400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2047,2047,NETMIG,,94200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2047,2047,TOTPOP,,6944000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2048,2048,BTH,,81500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2048,2048,DTH,,60100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2048,2048,NATINC,,24900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2048,2048,NETMIG,,94500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2048,2048,TOTPOP,,7012600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2049,2049,BTH,,82200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2049,2049,DTH,,61000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2049,2049,NATINC,,24500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2049,2049,NETMIG,,94700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2049,2049,TOTPOP,,7080400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2050,2050,BTH,,82700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2050,2050,DTH,,61800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2050,2050,NATINC,,24200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2050,2050,NETMIG,,95000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2050,2050,TOTPOP,,7142100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2051,2051,BTH,,83100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2051,2051,DTH,,62600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2051,2051,NATINC,,24100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2051,2051,NETMIG,,95200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2051,2051,TOTPOP,,7208500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2052,2052,BTH,,83100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2052,2052,DTH,,63500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2052,2052,NATINC,,23700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2052,2052,NETMIG,,95500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2052,2052,TOTPOP,,7271800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2053,2053,BTH,,83800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2053,2053,DTH,,64200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2053,2053,NATINC,,23500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2053,2053,NETMIG,,95700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2053,2053,TOTPOP,,7338800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2054,2054,BTH,,84300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2054,2054,DTH,,64800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2054,2054,NATINC,,24000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2054,2054,NETMIG,,96000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2054,2054,TOTPOP,,7413100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2055,2055,BTH,,84200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2055,2055,DTH,,65200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2055,2055,NATINC,,23200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2055,2055,NETMIG,,96200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2055,2055,TOTPOP,,7479600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2056,2056,BTH,,84300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2056,2056,DTH,,66000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2056,2056,NATINC,,22800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2056,2056,NETMIG,,96500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2056,2056,TOTPOP,,7541100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2057,2057,BTH,,84200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2057,2057,DTH,,66300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2057,2057,NATINC,,22300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2057,2057,NETMIG,,96700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P95,95th percentile,2057,2057,TOTPOP,,7597600,
