Scenario,Attribute,Variable,ProcessGroup,Process,PlantName,TechnologyGroup,Technology,CommodityGroup,Commodity,Fuel,Region,Vintage,TimeSlice,Period,Value,Unit
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-D,2024,0.852909199999998,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-N,2024,0.930446399999997,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-P,2024,0.060190097289171,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-D,2024,2.132273,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-P,2024,0.155417164262762,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-D,2024,0.852909199999998,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-N,2024,0.656154855315455,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-P,2024,0.0429580620576595,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WK-N,2024,0.227866250000001,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-N,2024,0.170505,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-P,2024,0.0142087499999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WK-D,2024,0.3820575,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-N,2024,0.410475,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-N,2024,0.16419,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-P,2024,0.0136824999999997,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WK-D,2024,0.400050000000003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WK-P,2024,0.0661499999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-P,2024,0.0283499999999998,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,FAL-WK-N,2024,0.831599999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,FAL-WE-P,2024,0.0272999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-N,2024,0.327599999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-D,2024,0.750749999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-D,2024,0.3003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-P,2024,0.0272999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WK-N,2024,0.386400000000002,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-N,2024,0.3402,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-P,2024,0.0283499999999998,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,FAL-WE-P,2024,0.0272999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WK-D,2024,0.7623,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-D,2024,0.3003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-P,2024,0.0272999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-N,2024,0.818999999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-P,2024,0.0682499999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WK-P,2024,0.11783961,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-N,2024,0.60603228,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SUM-WE-P,2024,0.0505026899999998,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,FAL-WK-D,2024,0.981996750000007,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WK-N,2024,1.48141224,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,WIN-WE-P,2024,0.048632219999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-N,2024,1.4589666,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WK-P,2024,0.12158055,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2024,SPR-WE-P,2024,0.048632219999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-D,2024,0.0559655408219174,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-N,2024,0.0411867616438362,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-P,2024,0.0050877764383561,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-D,2024,0.0239852317808217,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-N,2024,0.0261657073972601,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-P,2024,0.0021804756164383,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-D,2024,0.0586305665753421,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-N,2024,0.0639606180821914,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-P,2024,0.0053300515068492,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-D,2024,0.0230968898630136,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-N,2024,0.0251966071232875,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-P,2024,0.0020997172602739,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-N,2024,0.0639606180821914,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-P,2024,0.0053300515068492,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-D,2024,0.0230968898630136,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-N,2024,0.0251966071232875,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-P,2024,0.0020997172602739,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-D,2024,0.0577422246575339,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-P,2024,0.0052492931506848,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-D,2024,0.0230968898630136,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-N,2024,0.0251966071232875,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-P,2024,0.0020997172602739,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-D,2024,0.313451930996575,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-N,2024,0.341947561087173,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-P,2024,0.0284956300905978,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-D,2024,0.134336541855675,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-N,2024,0.146548954751646,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-P,2024,0.0122124128959704,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-D,2024,0.328378213424984,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-N,2024,0.3582307782818,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-P,2024,0.0298525648568165,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-D,2024,0.129361114379539,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-N,2024,0.14112121568677,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-P,2024,0.0117601013072306,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-D,2024,0.328378213424984,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-N,2024,0.3582307782818,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-P,2024,0.0298525648568165,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-D,2024,0.129361114379539,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-N,2024,0.14112121568677,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-P,2024,0.0117601013072306,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-D,2024,0.323402785948848,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-N,2024,0.154690563348963,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-P,2024,0.029400253268077,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-D,2024,0.129361114379539,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-N,2024,0.14112121568677,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-P,2024,0.0117601013072306,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-D,2024,0.881495999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-N,2024,0.961632,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-P,2024,0.0801359999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-D,2024,0.377783999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WE-N,2024,0.253128000000013,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-D,2024,0.923472,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-N,2024,1.007424,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WK-P,2024,0.0839519999999993,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-D,2024,0.363792,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-N,2024,0.396863999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,FAL-WE-P,2024,0.0330719999999993,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-D,2024,0.923472,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-N,2024,1.007424,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WK-P,2024,0.0839519999999993,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-N,2024,0.396863999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,WIN-WE-P,2024,0.0330719999999993,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-D,2024,0.90948,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-N,2024,0.992159999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WK-P,2024,0.0826799999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-D,2024,0.363792,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-N,2024,0.396863999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Kawerau,Kawerau,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SPR-WE-P,2024,0.0330719999999993,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Mokai,Mokai,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2024,SUM-WK-D,2024,0.931391999999999,PJ
